target_id	ens_gene	ext_gene	biotype	log2FC	qval
ENST00000367128.8	ENSG00000196550	FAM72A	protein_coding	-0.327667204744495	0.0322607926727117
ENST00000568142.2	ENSG00000140682	TGFB1I1	retained_intron	-1.01485157585406	0.0322803817937858
ENST00000483992.5	ENSG00000243147	MRPL33	protein_coding_CDS_not_defined	-0.80721399052809	0.0323451624654675
ENST00000468047.5	ENSG00000229006	TRIM27	protein_coding_CDS_not_defined	-4.03131953273556	0.0323507998751629
ENST00000704547.1	ENSG00000144815	NXPE3	nonsense_mediated_decay	-3.80220738722388	0.0323507998751629
ENST00000682181.1	ENSG00000099246	RAB18	nonsense_mediated_decay	4.40663553402888	0.0323735911319778
ENST00000265343.10	ENSG00000072364	AFF4	protein_coding	0.261204925863824	0.0323785079945343
ENST00000314607.11	ENSG00000146463	ZMYM4	protein_coding	-0.253520595189133	0.0323945993076535
ENST00000217381.3	ENSG00000101400	SNTA1	protein_coding	-0.360119639652872	0.0324111038200369
ENST00000487799.5	ENSG00000144895	EIF2A	protein_coding	-0.647852459214253	0.0324111038200369
ENST00000649063.2	ENSG00000242802	AP5Z1	protein_coding	0.444577026634125	0.0324114116686862
ENST00000237596.7	ENSG00000118762	PKD2	protein_coding	0.225268800958406	0.0324114116686862
ENST00000375864.5	ENSG00000240053	LY6G5B	protein_coding	0.52937687257803	0.0324114116686862
ENST00000262605.9	ENSG00000124120	TTPAL	protein_coding	-0.45471628739171	0.0324305294543036
MSTRG.10468.18	NA	NA	NA	0.514668783444718	0.0324459265258915
ENST00000693661.1	ENSG00000291100		lncRNA	-3.70514636819116	0.0324632904951908
MSTRG.9106.1	NA	NA	NA	0.616140559015961	0.0324672055421358
ENST00000710317.1	ENSG00000112308	C6orf62	protein_coding	-0.216801620178521	0.0324680572887518
ENST00000478801.5	ENSG00000105854	PON2	protein_coding	0.434311282634319	0.0324993456673503
ENST00000400509.1	ENSG00000206478	IER3	protein_coding	0.735418019895203	0.0325118489739944
MSTRG.19731.3	NA	NA	NA	-0.474159872142741	0.0325118489739944
ENST00000339105.9	ENSG00000125246	CLYBL	protein_coding	0.780845371004524	0.0325383821752425
ENST00000468979.1	ENSG00000101224	CDC25B	protein_coding_CDS_not_defined	0.530549199848977	0.0325556772399635
MSTRG.8529.1	NA	NA	NA	-0.258019403205178	0.0325940242312293
ENST00000370602.6	ENSG00000155265	GOLGA7B	protein_coding	-1.07436932693258	0.032597023926739
ENST00000645828.1	ENSG00000148400	NOTCH1	retained_intron	1.0021806670133	0.0326315156041718
ENST00000484602.5	ENSG00000293380	ADAM3A	lncRNA	1.50467222806217	0.0326315156041718
MSTRG.19986.4	NA	NA	NA	1.15636716787985	0.0326347056318015
ENST00000495794.5	ENSG00000028310	BRD9	retained_intron	0.731096632373501	0.0326591903868424
ENST00000369681.10	ENSG00000065615	CYB5R4	protein_coding	-0.270696108142874	0.032680316702708
ENST00000450366.7	ENSG00000115365	LANCL1	protein_coding	-0.217674592845325	0.0327803368879866
ENST00000247470.10	ENSG00000103490	PYCARD	protein_coding	-0.915076589635219	0.0327947980788427
ENST00000671421.1	ENSG00000055130	CUL1	nonsense_mediated_decay	0.695785333124046	0.0328170369055591
ENST00000315554.15	ENSG00000070831	CDC42	protein_coding	0.895951431541151	0.0328232346874395
ENST00000339471.8	ENSG00000105193	RPS16	protein_coding	0.530373032511062	0.0328272493048226
ENST00000591779.5	ENSG00000068120	COASY	protein_coding	0.756772346914452	0.0328311067818176
ENST00000328895.9	ENSG00000183607	GKN2	protein_coding	-2.60701304089731	0.0328590404258788
ENST00000377627.7	ENSG00000041988	THAP3	protein_coding	-1.16786798664188	0.0328590404258788
ENST00000344532.8	ENSG00000136161	RCBTB2	protein_coding	-0.646707798176293	0.0328649784470123
ENST00000675248.1	ENSG00000203485	INF2	protein_coding_CDS_not_defined	1.53571151601893	0.0328649784470123
ENST00000318504.12	ENSG00000147394	ZNF185	protein_coding	3.81179776771357	0.0328649784470123
ENST00000471152.1	ENSG00000234851	RPL23AP42	processed_pseudogene	-0.212194343941143	0.0328649784470123
MSTRG.11305.24	NA	NA	NA	0.34019860504481	0.0328649784470123
MSTRG.5611.2	NA	NA	NA	-1.24939239665978	0.0328649784470123
ENST00000348956.7	ENSG00000166165	CKB	protein_coding	0.57410463074538	0.0328886626925084
ENST00000329474.7	ENSG00000079691	CARMIL1	protein_coding	0.45048958497327	0.0328913853059833
ENST00000552183.1	ENSG00000135480	KRT7	protein_coding_CDS_not_defined	-1.41986319880098	0.0329151227948567
MSTRG.12402.7	NA	NA	NA	0.410248042402229	0.0329196401630281
ENST00000580793.5	ENSG00000169733	RFNG	retained_intron	3.35930071993094	0.0329205621103545
MSTRG.2710.2	NA	NA	NA	0.248504284993053	0.0329522800968114
ENST00000462037.6	ENSG00000171163	ZNF692	retained_intron	-0.675563174089344	0.0329607831817769
ENST00000676004.1	ENSG00000090861	AARS1	nonsense_mediated_decay	-3.55447761134237	0.0329682221428862
ENST00000462352.5	ENSG00000214078	CPNE1	protein_coding_CDS_not_defined	-0.402481611982164	0.0329936426884009
MSTRG.7817.1	NA	NA	NA	0.574465225053015	0.0329955470121706
ENST00000584819.5	ENSG00000141738	GRB7	retained_intron	1.18381712513906	0.033031255425832
ENST00000378353.5	ENSG00000124532	MRS2	protein_coding	-0.329124915046908	0.0330334755330617
ENST00000480687.5	ENSG00000173540	GMPPB	protein_coding	0.525626717733257	0.0330334755330617
ENST00000254325.9	ENSG00000132005	RFX1	protein_coding	-0.598050479996336	0.0330388546382567
MSTRG.30007.3	NA	NA	NA	0.63003523878527	0.0330388546382567
ENST00000339901.8	ENSG00000187742	SECISBP2	protein_coding	0.609731194665345	0.0330941954871954
ENST00000672924.1	ENSG00000112245	PTP4A1	protein_coding	-0.763095828253557	0.0330941954871954
ENST00000440983.1	ENSG00000163811	WDR43	protein_coding	-3.73123245579723	0.0330957443119628
MSTRG.11898.51	NA	NA	NA	-0.54891637048028	0.0331100185874248
ENST00000543153.1	ENSG00000111445	RFC5	protein_coding_CDS_not_defined	0.722363292556798	0.0331153869977002
ENST00000616445.4	ENSG00000149927	DOC2A	protein_coding	-4.18432689908175	0.0331378819843193
MSTRG.29806.15	NA	NA	NA	-0.71797784850303	0.0331378819843193
MSTRG.1506.3	NA	NA	NA	3.94238898915826	0.0331473428371347
ENST00000371942.8	ENSG00000148300	REXO4	protein_coding	-0.241804529000885	0.0331476293008432
ENST00000341162.8	ENSG00000119616	FCF1	protein_coding	-0.359993072249984	0.0331476293008432
ENST00000461564.6	ENSG00000143537	ADAM15	retained_intron	0.864801207727145	0.033160019382843
ENST00000381571.6	ENSG00000169019	COMMD8	protein_coding	-0.301681589974404	0.0331887765393906
ENST00000394125.8	ENSG00000136933	RABEPK	protein_coding	-0.336867311778585	0.033192190173378
ENST00000602683.5	ENSG00000184007	PTP4A2	protein_coding	-0.559920327105051	0.0331951938151003
ENST00000253108.9	ENSG00000130811	EIF3G	protein_coding	-0.223228634763525	0.0332023736483371
ENST00000606114.1	ENSG00000271936		lncRNA	-0.781486858474084	0.0332023736483371
ENST00000539368.2	ENSG00000265491	RNF115	retained_intron	0.930456723868429	0.0332023736483371
ENST00000221561.12	ENSG00000104964	TLE5	protein_coding	0.962333346079116	0.0332043673815714
ENST00000499732.3	ENSG00000245532	NEAT1	lncRNA	0.537948690625398	0.0332043673815714
ENST00000623964.1	ENSG00000279347		TEC	1.01933281594758	0.0332130838999281
ENST00000291503.9	ENSG00000105726	ATP13A1	protein_coding	0.468191289102627	0.0332223177632875
ENST00000357720.9	ENSG00000104907	TRMT1	protein_coding	-0.484785854119231	0.0332448058125062
ENST00000395684.5	ENSG00000176974	SHMT1	retained_intron	1.57450569141215	0.0332448058125062
MSTRG.17448.11	NA	NA	NA	-4.53623177047158	0.0332456908548397
MSTRG.7426.5	NA	NA	NA	0.39009442228342	0.033260888929553
ENST00000552296.6	ENSG00000197111	PCBP2	protein_coding	0.241307597875663	0.0332814474484701
ENST00000576584.1	ENSG00000261893	CLK2	protein_coding	-0.566546075782171	0.0333008056614898
ENST00000537323.5	ENSG00000101104	PABPC1L	nonsense_mediated_decay	-0.532923138705359	0.0333008056614898
ENST00000355560.4	ENSG00000176444	CLK2	protein_coding	-0.566546075782171	0.0333008056614898
ENST00000695490.1	ENSG00000132182	NUP210	nonsense_mediated_decay	0.417529495295422	0.0333008056614898
ENST00000336600.6	ENSG00000181577	LINC03040	lncRNA	1.88383265292137	0.0333286520546901
ENST00000556454.1	ENSG00000165959	CLMN	retained_intron	0.543591825839147	0.0333308266529219
ENST00000543881.5	ENSG00000104064	GABPB1	protein_coding	-3.99314399284313	0.0333407314506542
ENST00000654051.1	ENSG00000286905		nonsense_mediated_decay	-0.797454691237577	0.0333657928002938
ENST00000430606.3	ENSG00000111554	MDM1	protein_coding	-0.639281350253227	0.0333668168927933
ENST00000479925.1	ENSG00000101871	MID1	retained_intron	0.705282176426115	0.0334019966364326
ENST00000324366.13	ENSG00000100462	PRMT5	protein_coding	-0.203815134270677	0.0334119163950233
ENST00000703524.1	ENSG00000152952	PLOD2	retained_intron	-3.70953275746145	0.0334320530275765
MSTRG.20608.2	NA	NA	NA	0.731064246574224	0.0334396535360073
ENST00000653865.2	ENSG00000203999	LINC01270	lncRNA	1.95628340402173	0.0334744367047024
ENST00000481147.1	ENSG00000134453	RBM17	protein_coding_CDS_not_defined	0.802506362001838	0.0335345465768136
ENST00000409672.5	ENSG00000169432	SCN9A	protein_coding	-0.540707501197942	0.0336328540432822
ENST00000561277.5	ENSG00000140391	TSPAN3	protein_coding	0.325372255446991	0.0336619779818433
ENST00000510911.5	ENSG00000160867	FGFR4	protein_coding	1.76442093445936	0.0336619779818433
MSTRG.4590.6	NA	NA	NA	0.428629613056238	0.0336619779818433
ENST00000682743.1	ENSG00000151892	GFRA1	protein_coding	-3.74689216316816	0.0336733691659145
ENST00000377797.7	ENSG00000070814	TCOF1	protein_coding	-3.71925933729696	0.0336758089425136
ENST00000631086.2	ENSG00000020577	SAMD4A	protein_coding	-3.54844810897815	0.0336821157682875
ENST00000498694.2	ENSG00000171793	CTPS1	retained_intron	-0.560753168159498	0.0337373899461373
ENST00000338972.8	ENSG00000172239	PAIP1	protein_coding	0.556235018881813	0.0337399417583265
MSTRG.8546.8	NA	NA	NA	0.296564321916297	0.0337678660626007
ENST00000680089.1	ENSG00000130340	SNX9	retained_intron	2.62290226700033	0.0337784769176048
ENST00000493039.5	ENSG00000101138	CSTF1	nonsense_mediated_decay	-0.34543306074043	0.0337789119667872
ENST00000404802.7	ENSG00000128309	MPST	protein_coding	-4.08844903626111	0.0337926725025799
ENST00000522444.5	ENSG00000104760	FGL1	protein_coding	3.28361559227059	0.0337926725025799
ENST00000161559.11	ENSG00000079385	CEACAM1	protein_coding	2.23790141275322	0.0337926725025799
ENST00000618550.5	ENSG00000183248	PRR36	protein_coding	1.41968014066209	0.0337926725025799
ENST00000366812.6	ENSG00000182827	ACBD3	protein_coding	-0.229360777994248	0.0337926725025799
ENST00000647702.1	ENSG00000013583	HEBP1	protein_coding	-3.53912155601433	0.0337926725025799
ENST00000495180.1	ENSG00000144824	PHLDB2	protein_coding	-3.34824885186604	0.0337926725025799
ENST00000468624.5	ENSG00000155363	MOV10	retained_intron	4.03834037161385	0.0338067113165135
ENST00000376958.5	ENSG00000152749	GPR180	protein_coding	-0.280303142568358	0.0338176102475244
ENST00000398292.3	ENSG00000099998	GGT5	protein_coding	-3.58868718239736	0.0338218728479781
ENST00000642505.1	ENSG00000293434	AHSA2P	retained_intron	4.37432735720259	0.0338218728479781
ENST00000255152.3	ENSG00000132801	ZSWIM3	protein_coding	-0.778084674154161	0.0338369191228853
ENST00000479138.5	ENSG00000198919	DZIP3	protein_coding	-1.06350872256656	0.033849783718188
ENST00000526145.6	ENSG00000134954	ETS1	protein_coding	-1.54242874559843	0.0338638240186645
ENST00000420111.6	ENSG00000184371	CSF1	protein_coding	-0.781162593917083	0.0338974515569257
ENST00000320334.5	ENSG00000116774	OLFML3	protein_coding	1.41205963627216	0.0339630883538848
ENST00000222573.5	ENSG00000105855	ITGB8	protein_coding	0.916373234419135	0.0339843001852469
ENST00000534272.1	ENSG00000110321	EIF4G2	protein_coding_CDS_not_defined	-0.676494757899348	0.0340110745313473
ENST00000632584.1	ENSG00000276776	TC2N	protein_coding	2.06419385328223	0.0340128546841043
ENST00000360594.9	ENSG00000165929	TC2N	protein_coding	2.06419385328223	0.0340128546841043
ENST00000588014.5	ENSG00000099875	MKNK2	protein_coding	-3.61957327157423	0.0340128546841043
ENST00000648836.1	ENSG00000255639		protein_coding	0.554341591878074	0.0340348802259708
ENST00000569690.5	ENSG00000184110	EIF3C	protein_coding	-0.677956284482037	0.0340467395719962
MSTRG.30823.1	NA	NA	NA	-0.472820825225452	0.034070854442878
ENST00000677946.1	ENSG00000130816	DNMT1	protein_coding	4.95700258309379	0.0340887017237069
ENST00000371485.8	ENSG00000138180	CEP55	protein_coding	-0.22617583931138	0.0340936859772844
ENST00000669678.1	ENSG00000203875	SNHG5	lncRNA	-0.518659719662838	0.0340936859772844
ENST00000313182.7	ENSG00000138614	INTS14	protein_coding	-0.270556957515754	0.0341019366334964
ENST00000394950.7	ENSG00000103507	BCKDK	protein_coding	-0.298968732087385	0.0342279675873352
ENST00000698449.1	ENSG00000204267	TAP2	protein_coding	-0.964853471376177	0.0342325345313772
ENST00000599701.5	ENSG00000104870	FCGRT	protein_coding	0.607856783877487	0.0342528059798978
MSTRG.12255.9	NA	NA	NA	0.678367199346515	0.0343015784146188
MSTRG.22667.1	NA	NA	NA	-0.445972550157568	0.0343304508610072
MSTRG.8730.7	NA	NA	NA	0.481011063375263	0.0343304508610072
ENST00000392351.8	ENSG00000051128	HOMER3	protein_coding	-1.12165791909229	0.0343331597424699
ENST00000392097.5	ENSG00000213062		lncRNA	0.624483928557799	0.0343671007414469
MSTRG.9736.3	NA	NA	NA	-3.45729320654001	0.0343673753839423
ENST00000503334.5	ENSG00000121073	SLC35B1	protein_coding	3.25035433926497	0.0343808442611674
ENST00000560466.5	ENSG00000182718	ANXA2	protein_coding	-0.537981732875713	0.0343808442611674
ENST00000323578.13	ENSG00000177830	CHID1	protein_coding	-0.307905259028842	0.0343808442611674
ENST00000496723.2	ENSG00000117335	CD46	retained_intron	1.06617699156059	0.0343808442611674
ENST00000201031.3	ENSG00000087510	TFAP2C	protein_coding	0.343642819129239	0.034387376668296
ENST00000619091.1	ENSG00000292986	DUXAP10	lncRNA	-0.641808097681926	0.034405116942247
MSTRG.28697.3	NA	NA	NA	-1.02237304058951	0.0344102400290742
ENST00000380496.5	ENSG00000147874	HAUS6	protein_coding	-0.461334437788673	0.0344125009825511
MSTRG.23812.4	NA	NA	NA	1.18969610749726	0.0344125009825511
ENST00000690898.1	ENSG00000120370	GORAB	protein_coding_CDS_not_defined	3.82231355887454	0.0344163596403911
ENST00000464420.6	ENSG00000241316	SUCLG2-DT	lncRNA	-0.588178811159201	0.0344221551599283
ENST00000706851.1	ENSG00000164506	STXBP5	nonsense_mediated_decay	-0.402560886515336	0.0344396517579413
ENST00000354452.8	ENSG00000196628	TCF4	protein_coding	-4.33132825832764	0.0344457354574776
ENST00000610008.1	ENSG00000272711	HK2-DT	lncRNA	-1.69191416553409	0.0344457354574776
ENST00000636772.1	ENSG00000109113	RAB34	protein_coding	-0.734518507347044	0.0344457354574776
ENST00000461735.1	ENSG00000164889	SLC4A2	protein_coding	0.517807206075595	0.0344457354574776
ENST00000447677.5	ENSG00000165637	VDAC2	protein_coding	-0.699721411993408	0.0344457354574776
ENST00000419783.3	ENSG00000233276	GPX1	protein_coding	-0.845031426152282	0.0344457354574776
ENST00000394083.6	ENSG00000165219	GAPVD1	protein_coding	-3.49766507507402	0.0344490250021906
MSTRG.12754.22	NA	NA	NA	-3.35912179819717	0.0344644254125689
ENST00000508043.1	ENSG00000112893	MAN2A1	protein_coding_CDS_not_defined	3.28779211799288	0.0344666448923666
ENST00000568196.1	ENSG00000128989	ARPP19	protein_coding	2.11880835208285	0.0344760987142493
ENST00000513391.2	ENSG00000109180	OCIAD1	protein_coding	0.350924258277546	0.0344760987142493
ENST00000304813.13	ENSG00000290571	GOLGA2P5	retained_intron	3.59509151290407	0.034507710757015
MSTRG.26494.11	NA	NA	NA	-3.85493784493238	0.0345168575414934
ENST00000307961.11	ENSG00000174444	RPL4	protein_coding	-0.286897027713304	0.0345444014410505
ENST00000309784.9	ENSG00000213186	TRIM59	protein_coding	-0.404668727145174	0.0345444014410505
ENST00000638088.2	ENSG00000173852	DPY19L1	protein_coding	0.623178850474987	0.0345466761130904
ENST00000446231.7	ENSG00000157106	SMG1	protein_coding	-0.224420055557768	0.034552357753189
ENST00000696713.1	ENSG00000221829	FANCG	nonsense_mediated_decay	1.18039196718836	0.0345600313659136
ENST00000367075.4	ENSG00000092820	EZR	protein_coding	-0.19723219523594	0.0345751003155489
ENST00000395312.7	ENSG00000242092	HLA-DMB	protein_coding	2.31519814126528	0.0345785731567391
ENST00000698357.1	ENSG00000135604	STX11	protein_coding	-2.7586400929433	0.0345911489704774
ENST00000473428.1	ENSG00000119729	RHOQ	nonsense_mediated_decay	-0.754481563536432	0.0345939273504468
ENST00000287272.6	ENSG00000156687	UNC5D	protein_coding	-3.82613406978026	0.0345945076733696
ENST00000638951.1	ENSG00000133863	TEX15	protein_coding	3.43784116895883	0.0346009138661474
ENST00000521326.2	ENSG00000254231	WWP1-AS1	lncRNA	2.41933995701579	0.0346399926263109
MSTRG.23869.5	NA	NA	NA	-0.562869052491413	0.0346462079765098
MSTRG.28163.1	NA	NA	NA	1.7619686011864	0.0346638780195009
ENST00000492364.1	ENSG00000131828	PDHA1	retained_intron	-0.333876682660407	0.0347187921328831
ENST00000422725.4	ENSG00000228594	FNDC10	protein_coding	-0.795031030693577	0.0348094791693757
ENST00000674405.1	ENSG00000140263	SORD	nonsense_mediated_decay	-0.335596783809529	0.0348196269472875
ENST00000320865.4	ENSG00000175711	B3GNTL1	protein_coding	-1.05505192614641	0.0348368602069292
ENST00000584760.1	ENSG00000072310	SREBF1	retained_intron	-0.549914226919272	0.03483878887402
ENST00000503057.6	ENSG00000064042	LIMCH1	protein_coding	-3.43243600178852	0.0348512254850053
MSTRG.18551.4	NA	NA	NA	-0.631749220801528	0.0348512254850053
ENST00000367509.8	ENSG00000121481	RNF2	protein_coding	-0.431419818006569	0.0348882663021337
ENST00000527424.6	ENSG00000120925	RNF170	protein_coding	0.329527364091473	0.0348887762448611
ENST00000704632.1	ENSG00000162923	WDR26	nonsense_mediated_decay	-0.292136106663301	0.0348932291340112
ENST00000566747.1	ENSG00000261578		lncRNA	0.598613656247516	0.0349082076955048
ENST00000430834.1	ENSG00000077044	DGKD	nonsense_mediated_decay	4.36861660386182	0.0349082076955048
ENST00000273075.9	ENSG00000123992	DNPEP	protein_coding	-0.649814284090803	0.0349182009281135
ENST00000374550.8	ENSG00000142676	RPL11	protein_coding	-0.207331713160687	0.0349496507438978
ENST00000690124.1	ENSG00000120370	GORAB	protein_coding_CDS_not_defined	-3.94744201471837	0.0349496507438978
ENST00000698939.1	ENSG00000155465	SLC7A7	nonsense_mediated_decay	2.71250686145656	0.0349508814930372
ENST00000611523.4	ENSG00000276618	RAD17	protein_coding	-0.467373050932106	0.034967901438913
ENST00000626164.2	ENSG00000278468	MUC4	nonsense_mediated_decay	-3.13450341449521	0.0349715366517404
ENST00000404767.8	ENSG00000164880	INTS1	protein_coding	-0.287436048688673	0.0349940097389154
ENST00000695391.1	ENSG00000131368	MRPS25	nonsense_mediated_decay	-4.51056877458139	0.035030268863302
MSTRG.28761.2	NA	NA	NA	-0.473959532091851	0.035030268863302
